name,TIME,axes.mach.l.p[X],axes.mach.l.p[Y],axes.mach.f.p[X],axes.mach.f.p[Y],servo.SV X1.droop,servo.SV X1.delay,servo.SV Y.droop,servo.SV Y.delay
units,sec,mm,mm,mm,mm,mm,mSec,mm,mSec
662,   3.124000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.366847,       0.000000,       0.000000,      -0.001144,       0.000000
663,   3.125000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.366847,       0.000000,       0.000000,      -0.001144,       0.000000
664,   3.126000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.366847,       0.000000,       0.000000,      -0.001144,       0.000000
665,   3.127000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.366847,       0.000000,       0.000000,      -0.001144,       0.000000
666,   3.128000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.366966,       0.000000,       0.000000,      -0.001113,       0.000000
667,   3.129000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.366966,       0.000000,       0.000000,      -0.001113,       0.000000
668,   3.130000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.366966,       0.000000,       0.000000,      -0.001113,       0.000000
669,   3.132000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.366966,       0.000000,       0.000000,      -0.001113,       0.000000
670,   3.133000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.366966,       0.000000,       0.000000,      -0.001081,       0.000000
671,   3.136000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.366966,       0.000000,       0.000000,      -0.001081,       0.000000
672,   3.137000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.366966,       0.000000,       0.000000,      -0.001049,       0.000000
673,   3.140000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.366966,       0.000000,       0.000000,      -0.001049,       0.000000
674,   3.141000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.366966,       0.000000,       0.000000,      -0.001017,       0.000000
675,   3.144000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.366966,       0.000000,       0.000000,      -0.001017,       0.000000
676,   3.145000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367085,       0.000000,       0.000000,      -0.000986,       0.000000
677,   3.148000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367085,       0.000000,       0.000000,      -0.000986,       0.000000
678,   3.149000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367085,       0.000000,       0.000000,      -0.000954,       0.000000
679,   3.152000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367085,       0.000000,       0.000000,      -0.000954,       0.000000
680,   3.153000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367085,       0.000000,       0.000000,      -0.000922,       0.000000
681,   3.155000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367085,       0.000000,       0.000000,      -0.000922,       0.000000
682,   3.156000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367085,       0.000000,       0.000000,      -0.000890,       0.000000
683,   3.157000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.367085,       0.000000,       0.000000,      -0.000890,       0.000000
684,   3.158000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367205,       0.000000,       0.000000,      -0.000858,       0.000000
685,   3.160000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367205,       0.000000,       0.000000,      -0.000858,       0.000000
686,   3.161000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.367205,       0.000000,       0.000000,      -0.000827,       0.000000
687,   3.162000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367205,       0.000000,       0.000000,      -0.000827,       0.000000
688,   3.163000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367205,       0.000000,       0.000000,      -0.000795,       0.000000
689,   3.164000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367205,       0.000000,       0.000000,      -0.000795,       0.000000
690,   3.165000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367205,       0.000000,       0.000000,      -0.000763,       0.000000
691,   3.166000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367205,       0.000000,       0.000000,      -0.000763,       0.000000
692,   3.167000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367324,       0.000000,       0.000000,      -0.000731,       0.000000
693,   3.168000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.367324,       0.000000,       0.000000,      -0.000731,       0.000000
694,   3.169000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367324,       0.000000,       0.000000,      -0.000699,       0.000000
695,   3.170000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367324,       0.000000,       0.000000,      -0.000699,       0.000000
696,   3.171000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367324,       0.000000,       0.000000,      -0.000668,       0.000000
697,   3.172000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367324,       0.000000,       0.000000,      -0.000668,       0.000000
698,   3.173000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367443,       0.000000,       0.000000,      -0.000636,       0.000000
699,   3.174000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367443,       0.000000,       0.000000,      -0.000636,       0.000000
700,   3.175000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.367443,       0.000000,       0.000000,      -0.000604,       0.000000
701,   3.176000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367443,       0.000000,       0.000000,      -0.000604,       0.000000
702,   3.177000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367443,       0.000000,       0.000000,      -0.000604,       0.000000
703,   3.178000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367443,       0.000000,       0.000000,      -0.000572,       0.000000
704,   3.179000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367443,       0.000000,       0.000000,      -0.000572,       0.000000
705,   3.180000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367443,       0.000000,       0.000000,      -0.000540,       0.000000
706,   3.181000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367443,       0.000000,       0.000000,      -0.000540,       0.000000
707,   3.182000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367562,       0.000000,       0.000000,      -0.000509,       0.000000
708,   3.183000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367562,       0.000000,       0.000000,      -0.000509,       0.000000
709,   3.184000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367562,       0.000000,       0.000000,      -0.000477,       0.000000
710,   3.186000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367562,       0.000000,       0.000000,      -0.000477,       0.000000
711,   3.187000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367562,       0.000000,       0.000000,      -0.000445,       0.000000
712,   3.188000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367562,       0.000000,       0.000000,      -0.000445,       0.000000
713,   3.189000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367562,       0.000000,       0.000000,      -0.000413,       0.000000
714,   3.190000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367682,       0.000000,       0.000000,      -0.000381,       0.000000
715,   3.191000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367682,       0.000000,       0.000000,      -0.000381,       0.000000
716,   3.192000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367682,       0.000000,       0.000000,      -0.000350,       0.000000
717,   3.193000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.367682,       0.000000,       0.000000,      -0.000350,       0.000000
718,   3.194000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.367682,       0.000000,       0.000000,      -0.000318,       0.000000
719,   3.196000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.367682,       0.000000,       0.000000,      -0.000318,       0.000000
720,   3.197000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.367682,       0.000000,       0.000000,      -0.000286,       0.000000
721,   3.198000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.367801,       0.000000,       0.000000,      -0.000254,       0.000000
722,   3.199000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.367801,       0.000000,       0.000000,      -0.000254,       0.000000
723,   3.200000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.367801,       0.000000,       0.000000,      -0.000223,       0.000000
724,   3.201000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.367920,       0.000000,       0.000000,      -0.000159,       0.000000
725,   3.202000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.367920,       0.000000,       0.000000,      -0.000127,       0.000000
726,   3.203000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.367920,       0.000000,       0.000000,      -0.000127,       0.000000
727,   3.204000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.367920,       0.000000,       0.000000,      -0.000095,       0.000000
728,   3.205000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.367920,       0.000000,       0.000000,      -0.000064,       0.000000
729,   3.206000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.368039,       0.000000,       0.000000,      -0.000032,       0.000000
730,   3.207000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.368039,       0.000000,       0.000000,      -0.000032,       0.000000
731,   3.208000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.368039,       0.000000,       0.000000,       0.000000,       0.000000
732,   3.209000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.368039,       0.000000,       0.000000,       0.000032,       0.000000
733,   3.210000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.368039,       0.000000,       0.000000,       0.000032,       0.000000
734,   3.211000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.368039,       0.000000,       0.000000,       0.000064,       0.000000
735,   3.212000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368039,       0.000000,       0.000000,       0.000064,       0.000000
736,   3.215000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368039,       0.000000,       0.000000,       0.000064,       0.000000
737,   3.216000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368039,       0.000038,       0.000000,       0.000032,       0.000000
738,   3.217000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368039,       0.000038,       0.000000,       0.000032,       0.000000
739,   3.218000,   -1209.527612,   -1108.314514,   -1209.525704,   -1108.368039,       0.000038,       0.000000,       0.000000,       0.000000
740,   3.219000,   -1209.527612,   -1108.314514,   -1209.525704,   -1108.368039,       0.000038,       0.000000,      -0.000032,       0.000000
741,   3.223000,   -1209.527612,   -1108.314514,   -1209.525704,   -1108.368039,       0.000038,       0.000000,      -0.000032,       0.000000
742,   3.224000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367920,       0.000038,       0.000000,      -0.000064,       0.000000
743,   3.230000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.367920,       0.000038,       0.000000,      -0.000064,       0.000000
744,   3.231000,   -1209.527612,   -1108.314514,   -1209.525585,   -1108.368039,       0.000000,       0.000000,      -0.000032,       0.000000
745,   3.232000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.368039,       0.000000,       0.000000,       0.000000,       0.000000
746,   3.233000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.368039,       0.000000,       0.000000,       0.000064,       0.000000
747,   3.234000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.368158,       0.000000,       0.000000,       0.000127,       0.000000
748,   3.235000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.368158,       0.000000,       0.000000,       0.000159,       0.000000
749,   3.236000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.368278,       0.000000,       0.000000,       0.000223,       0.000000
750,   3.237000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.368278,       0.000000,       0.000000,       0.000254,       0.000000
751,   3.238000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.368278,       0.000000,       0.000000,       0.000286,       0.000000
752,   3.239000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.368397,       0.000000,       0.000000,       0.000318,       0.000000
753,   3.240000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.368397,       0.000000,       0.000000,       0.000381,       0.000000
754,   3.241000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.368397,       0.000000,       0.000000,       0.000413,       0.000000
755,   3.242000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.368516,       0.000000,       0.000000,       0.000477,       0.000000
756,   3.243000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.368516,       0.000000,       0.000000,       0.000540,       0.000000
757,   3.244000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.368635,       0.000000,       0.000000,       0.000572,       0.000000
758,   3.245000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.368635,       0.000000,       0.000000,       0.000604,       0.000000
759,   3.246000,   -1209.527612,   -1108.314514,   -1209.525466,   -1108.368635,       0.000000,       0.000000,       0.000636,       0.000000
