name,FINISHED,axes.mach.l.p[X],axes.mach.l.p[Y],axes.mach.l.p[C],axes.mach.f.p[X],axes.mach.f.p[Y],axes.mach.f.p[C]
units,sec,mm,mm,deg,mm,mm,deg
5761,   8.090000,     669.537067,    1282.687187,      64.719758,     699.381351,    1272.908211,      72.408960
5762,   8.091000,     668.782830,    1282.989860,      64.519756,     698.593557,    1273.123145,      72.209156
5763,   8.092000,     668.029726,    1283.294797,      64.319755,     697.806299,    1273.340225,      72.009325
5764,   8.093000,     667.277634,    1283.601880,      64.119753,     697.019160,    1273.559570,      71.809501
5765,   8.094000,     666.526616,    1283.911228,      63.919758,     696.232319,    1273.781300,      71.609486
5766,   8.095000,     665.776670,    1284.222841,      63.719757,     695.447147,    1274.005413,      71.409478
5767,   8.096000,     665.027857,    1284.536481,      63.519755,     694.662571,    1274.231911,      71.209298
5768,   8.097000,     664.280117,    1284.852505,      63.319754,     693.878293,    1274.460316,      71.009058
5769,   8.098000,     663.533449,    1285.170674,      63.119752,     693.095028,    1274.690866,      70.808783
5770,   8.099000,     662.787914,    1285.490990,      62.919757,     692.312658,    1274.923682,      70.608556
5771,   8.100000,     662.043512,    1285.813451,      62.719756,     691.531122,    1275.159001,      70.408343
5772,   8.101000,     661.300242,    1286.138177,      62.519754,     690.750062,    1275.396824,      70.208279
5773,   8.102000,     660.558105,    1286.465168,      62.319752,     689.970732,    1275.637031,      70.008162
5774,   8.103000,     659.817100,    1286.794186,      62.119758,     689.192116,    1275.879741,      69.808146
5775,   8.104000,     659.077287,    1287.125468,      61.919756,     688.413978,    1276.124716,      69.608220
5776,   8.105000,     658.338606,    1287.458897,      61.719755,     687.636495,    1276.372194,      69.408307
5777,   8.106000,     657.601058,    1287.794471,      61.519753,     686.860144,    1276.621699,      69.208565
5778,   8.107000,     656.864703,    1288.132191,      61.319758,     686.085224,    1276.873469,      69.008577
5779,   8.108000,     656.129539,    1288.472056,      61.119757,     685.310423,    1277.127624,      68.808876
5780,   8.109000,     655.395567,    1288.814187,      60.919755,     684.536517,    1277.384281,      68.608861
5781,   8.110000,     654.662788,    1289.158344,      60.719753,     683.763623,    1277.643085,      68.409010
5782,   8.111000,     653.931260,    1289.504647,      60.519752,     682.991743,    1277.904034,      68.209261
5783,   8.112000,     653.200865,    1289.853215,      60.319757,     682.220578,    1278.167129,      68.009129
5784,   8.113000,     652.471721,    1290.203810,      60.119755,     681.450725,    1278.432369,      67.809182
5785,   8.114000,     651.743829,    1290.556550,      59.919754,     680.681646,    1278.699875,      67.609078
5786,   8.115000,     651.017129,    1290.911436,      59.719752,     679.914117,    1278.969765,      67.408961
5787,   8.116000,     650.291681,    1291.268468,      59.519757,     679.146409,    1279.242158,      67.208686
5788,   8.117000,     649.567544,    1291.627526,      59.319763,     678.379774,    1279.516578,      67.008609
5789,   8.118000,     648.844659,    1291.988730,      59.119782,     677.614212,    1279.793024,      66.808327
5790,   8.119000,     648.123085,    1292.352080,      58.919800,     676.849723,    1280.071974,      66.607984
5791,   8.120000,     647.402763,    1292.717457,      58.719833,     676.086724,    1280.353189,      66.407942
5792,   8.121000,     646.683812,    1293.084979,      58.519879,     675.324261,    1280.636907,      66.207749
5793,   8.122000,     645.966232,    1293.454528,      58.319946,     674.562275,    1280.923009,      66.007727
5794,   8.123000,     645.249963,    1293.826103,      58.120026,     673.801482,    1281.211376,      65.807985
5795,   8.124000,     644.535065,    1294.199705,      57.920127,     673.041999,    1281.501651,      65.608106
5796,   8.125000,     643.821597,    1294.575453,      57.720255,     672.283828,    1281.794190,      65.408419
5797,   8.126000,     643.109500,    1294.953108,      57.520404,     671.526432,    1282.089114,      65.208827
5798,   8.127000,     642.398775,    1295.332789,      57.320580,     670.769572,    1282.386303,      65.009208
5799,   8.128000,     641.689539,    1295.714617,      57.120790,     670.014322,    1282.685995,      64.809452
5800,   8.129000,     640.981734,    1296.098351,      56.921028,     669.260323,    1282.987833,      64.609676
5801,   8.130000,     640.275419,    1296.483994,      56.721299,     668.507159,    1283.291698,      64.409784
5802,   8.131000,     639.570534,    1296.871781,      56.521612,     667.755127,    1283.597589,      64.209857
5803,   8.132000,     638.867199,    1297.261357,      56.321958,     667.003691,    1283.905864,      64.009760
5804,   8.133000,     638.165295,    1297.653079,      56.122350,     666.253328,    1284.216285,      63.809314
5805,   8.134000,     637.464941,    1298.046589,      55.922782,     665.504456,    1284.528732,      63.609094
5806,   8.135000,     636.766136,    1298.442125,      55.723258,     664.757133,    1284.843326,      63.408649
5807,   8.136000,     636.068881,    1298.839569,      55.523786,     664.010704,    1285.160065,      63.208469
5808,   8.137000,     635.373175,    1299.238920,      55.324362,     663.264334,    1285.479188,      63.008133
5809,   8.138000,     634.679019,    1299.640179,      55.124992,     662.518620,    1285.800219,      62.807886
5810,   8.139000,     633.986473,    1300.043344,      54.925677,     661.774576,    1286.123514,      62.607857
5811,   8.140000,     633.295536,    1300.448418,      54.726419,     661.032498,    1286.449194,      62.407800
5812,   8.141000,     632.606208,    1300.855279,      54.527217,     660.292745,    1286.777020,      62.208024
5813,   8.142000,     631.918550,    1301.264048,      54.328083,     659.553647,    1287.106872,      62.008180
5814,   8.143000,     631.232500,    1301.674604,      54.129007,     658.814311,    1287.438989,      61.808253
5815,   8.144000,     630.548060,    1302.087069,      53.929999,     658.075809,    1287.773252,      61.608552
5816,   8.145000,     629.865348,    1302.501321,      53.731063,     657.339275,    1288.109899,      61.408831
5817,   8.146000,     629.184306,    1302.917480,      53.532195,     656.604528,    1288.448811,      61.209041
5818,   8.147000,     628.504932,    1303.335309,      53.333399,     655.870795,    1288.789511,      61.009265
5819,   8.148000,     627.827346,    1303.755045,      53.134681,     655.138135,    1289.132237,      60.809495
5820,   8.149000,     627.151430,    1304.176450,      52.936039,     654.406130,    1289.477229,      60.609494
5821,   8.150000,     626.477242,    1304.599643,      52.737479,     653.674960,    1289.824486,      60.409608
5822,   8.151000,     625.804782,    1305.024624,      52.539000,     652.944982,    1290.173650,      60.209477
5823,   8.152000,     625.134110,    1305.451393,      52.340607,     652.217031,    1290.525198,      60.009564
5824,   8.153000,     624.465227,    1305.879831,      52.142299,     651.491046,    1290.878534,      59.809310
5825,   8.154000,     623.798132,    1306.309938,      51.944080,     650.766313,    1291.234016,      59.609007
5826,   8.155000,     623.132765,    1306.741834,      51.745954,     650.042355,    1291.591763,      59.409013
5827,   8.156000,     622.469246,    1307.175279,      51.547923,     649.319172,    1291.952014,      59.208765
5828,   8.157000,     621.807575,    1307.610512,      51.349984,     648.597121,    1292.314172,      59.008641
5829,   8.158000,     621.147752,    1308.047414,      51.152147,     647.877157,    1292.678237,      58.808707
5830,   8.159000,     620.489717,    1308.485985,      50.954410,     647.158206,    1293.044329,      58.608678
5831,   8.160000,     619.833589,    1308.926105,      50.756775,     646.441162,    1293.412685,      58.409039
5832,   8.161000,     619.179308,    1309.367895,      50.559246,     645.724893,    1293.783188,      58.209515
5833,   8.162000,     618.526876,    1309.811234,      50.361826,     645.009518,    1294.155478,      58.009862
5834,   8.163000,     617.876351,    1310.256243,      50.164512,     644.295573,    1294.529915,      57.810380
5835,   8.164000,     617.227733,    1310.702801,      49.967314,     643.583059,    1294.906259,      57.611088
5836,   8.165000,     616.581082,    1311.151028,      49.770229,     642.872453,    1295.284748,      57.411606
5837,   8.166000,     615.936279,    1311.600685,      49.573260,     642.164409,    1295.665145,      57.212192
5838,   8.167000,     615.293443,    1312.051892,      49.376411,     641.457200,    1296.047330,      57.012709
5839,   8.168000,     614.652574,    1312.504768,      49.179681,     640.751064,    1296.431422,      56.813114
5840,   8.169000,     614.013612,    1312.958956,      48.983077,     640.045822,    1296.817541,      56.613464
5841,   8.170000,     613.376677,    1313.414812,      48.786600,     639.341891,    1297.205687,      56.413650
5842,   8.171000,     612.741709,    1313.872099,      48.590249,     638.639867,    1297.595620,      56.214103
5843,   8.172000,     612.108707,    1314.330816,      48.394028,     637.940466,    1297.987342,      56.014269
5844,   8.173000,     611.477673,    1314.790964,      48.197940,     637.242436,    1298.380971,      55.814407
5845,   8.174000,     610.848725,    1315.252662,      48.001989,     636.545300,    1298.776746,      55.614761
5846,   8.175000,     610.221744,    1315.715671,      47.806174,     635.849297,    1299.174547,      55.415285
5847,   8.176000,     609.596789,    1316.180229,      47.610500,     635.154366,    1299.574375,      55.215977
5848,   8.177000,     608.973920,    1316.646099,      47.414968,     634.461462,    1299.975753,      55.016747
5849,   8.178000,     608.353078,    1317.113280,      47.219577,     633.771181,    1300.379157,      54.817637
5850,   8.179000,     607.734263,    1317.582011,      47.024336,     633.081913,    1300.784588,      54.618765
5851,   8.180000,     607.117593,    1318.051934,      46.829242,     632.394493,    1301.192045,      54.419843
5852,   8.181000,     606.502950,    1318.523288,      46.634298,     631.708205,    1301.601291,      54.221047
5853,   8.182000,     605.890393,    1318.995953,      46.439511,     631.023347,    1302.012324,      54.022213
5854,   8.183000,     605.279922,    1319.469929,      46.244878,     630.340278,    1302.425265,      53.823547
5855,   8.184000,     604.671538,    1319.945216,      46.050402,     629.659474,    1302.840114,      53.624809
5856,   8.185000,     604.065299,    1320.421696,      45.856087,     628.980219,    1303.256512,      53.426020
5857,   8.186000,     603.461206,    1320.899487,      45.661935,     628.302455,    1303.674459,      53.227538
5858,   8.187000,     602.859259,    1321.378589,      45.467948,     627.626121,    1304.094434,      53.028776
5859,   8.188000,     602.259398,    1321.858883,      45.274127,     626.951873,    1304.516435,      52.830468
5860,   8.189000,     601.661682,    1322.340369,      45.080475,     626.279294,    1304.939747,      52.631959
5861,   8.190000,     601.066172,    1322.823048,      44.886996,     625.608265,    1305.364609,      52.433443
5862,   8.191000,     600.472808,    1323.307037,      44.693691,     624.938190,    1305.791259,      52.235286
5863,   8.192000,     599.881589,    1323.792100,      44.500561,     624.269903,    1306.219935,      52.036889
5864,   8.193000,     599.292576,    1324.278235,      44.307611,     623.604000,    1306.650281,      51.838906
5865,   8.194000,     598.705709,    1324.765682,      44.114843,     622.940123,    1307.082057,      51.641131
5866,   8.195000,     598.121107,    1325.254083,      43.922255,     622.278571,    1307.515860,      51.443335
5867,   8.196000,     597.538650,    1325.743675,      43.729856,     621.618867,    1307.951570,      51.245646
5868,   8.197000,     596.958458,    1326.234460,      43.537641,     620.960176,    1308.388591,      51.048199
5869,   8.198000,     596.380472,    1326.726198,      43.345620,     620.303392,    1308.826923,      50.850892
5870,   8.199000,     595.804691,    1327.219009,      43.153787,     619.648933,    1309.267402,      50.653738
5871,   8.200000,     595.231116,    1327.712893,      42.962153,     618.996620,    1309.709311,      50.456540
5872,   8.201000,     594.659865,    1328.207731,      42.770713,     618.346214,    1310.152531,      50.259448
5873,   8.202000,     594.090760,    1328.703642,      42.579474,     617.697299,    1310.597420,      50.062507
5874,   8.203000,     593.523979,    1329.200625,      42.388437,     617.050231,    1311.044335,      49.865456
5875,   8.204000,     592.959464,    1329.698443,      42.197602,     616.405129,    1311.493278,      49.668306
5876,   8.205000,     592.397153,    1330.197334,      42.006975,     615.761638,    1311.943054,      49.471449
5877,   8.206000,     591.837168,    1330.697179,      41.816553,     615.119934,    1312.393904,      49.274446
5878,   8.207000,     591.279447,    1331.197858,      41.626345,     614.480674,    1312.846661,      49.077771
5879,   8.208000,     590.723991,    1331.699491,      41.436350,     613.843739,    1313.301325,      48.880795
5880,   8.209000,     590.170860,    1332.202077,      41.246566,     613.208830,    1313.757420,      48.684274
5881,   8.210000,     589.620054,    1332.705379,      41.057005,     612.575352,    1314.214826,      48.487895
5882,   8.211000,     589.071512,    1333.209753,      40.867662,     611.943603,    1314.673662,      48.291681
5883,   8.212000,     588.525236,    1333.714843,      40.678541,     611.314535,    1315.134168,      48.095726
